year,month,day,hour,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
2014,7,21,2,2.0,44.0,700.0,42.0,30.0,991.9,26.0,0.0,WSW,1.4,5
2013,5,29,16,3.0,19.0,200.0,103.0,30.3,1002.1,-0.2,0.0,W,2.4,4
2016,7,15,21,2.0,55.0,800.0,44.0,21.6,999.1,17.6,0.0,NNE,1.4,4
2013,9,25,1,1.0,54.0,100.0,12.0,8.1,1017.3,5.7,0.0,N,0.5,4
2014,9,29,17,2.0,15.0,200.0,64.0,17.8,1013.2,-2.0,0.0,ENE,5.0,6
2013,10,23,11,9.0,23.0,300.0,1.0,13.8,1018.5,-10.2,0.0,NW,5.4,8
2014,2,8,11,30.0,31.0,700.0,46.0,0.7,1021.0,-13.4,0.0,N,5.2,4
2016,11,29,0,14.0,85.0,1900.0,2.0,-1.5,1030.0,-6.6,0.0,SW,0.9,11
2016,2,17,18,15.0,52.0,800.0,58.0,8.3,1008.5,-14.0,0.0,SSW,1.0,1
2015,11,16,7,3.0,28.0,1300.0,2.0,5.9,1012.1,5.5,0.0,NW,1.0,6
2013,8,8,12,12.0,5.0,500.0,94.0,34.2,990.9,19.5,0.0,WSW,1.1,2
2016,6,20,11,8.0,19.0,1100.0,211.0,30.5,998.6,19.2,0.0,S,2.7,0
2016,11,11,16,7.0,26.0,400.0,46.0,10.5,1003.5,-7.3,0.0,SE,1.3,1
2016,10,22,22,2.0,50.0,700.0,2.0,9.0,1021.1,4.6,0.0,SE,0.5,11
2015,1,28,15,19.0,38.0,700.0,56.0,1.0,1026.0,-20.1,0.0,SE,2.9,9
2014,11,14,5,19.0,27.0,800.0,28.0,1.4,1023.0,-12.4,0.0,NW,1.3,1
2015,9,29,9,2.0,49.0,1400.0,2.0,15.7,1026.7,14.1,0.6,NNW,0.8,4
2015,10,18,9,2.0,37.0,400.0,10.0,16.9,1022.9,2.5,0.0,ENE,3.1,3
2016,8,1,23,2.0,39.0,1300.0,86.0,27.3,1006.4,24.0,0.0,NW,0.7,8
2015,8,8,1,2.0,66.0,900.0,40.0,19.5,1010.1,18.8,0.0,E,0.8,0
2015,8,22,5,2.0,48.0,500.0,8.0,20.5,999.2,15.9,0.0,ENE,0.7,10
2015,4,16,4,2.0,8.0,100.0,108.0,13.3,1007.4,-15.6,0.0,NW,2.5,9
2016,2,10,11,27.0,26.0,1100.0,58.0,6.0,1009.8,-11.6,0.0,SE,1.6,2
2014,12,12,19,14.0,77.0,1100.0,5.0,-1.9,1029.0,-18.5,0.0,WNW,1.4,11
2017,1,15,12,24.0,30.0,600.0,36.0,-1.8333333333333302,1029.66666666667,-9.3,0.0,SW,2.9,11
2016,11,14,6,3.0,30.0,700.0,40.0,11.0,1014.5,-8.3,0.0,NW,5.0,9
2015,4,20,10,2.0,27.0,600.0,65.0,18.5,1007.3,-7.0,0.0,S,2.2,6
2015,7,16,23,2.0,59.0,1000.0,33.0,23.4,1004.4,19.8,0.0,E,1.1,11
2016,11,21,12,4.0,14.0,400.0,65.0,-0.1,1026.9,-9.0,0.0,NNE,2.5,0
2013,9,2,23,9.996,66.9278,1000.0,84.0,20.3,1010.9,18.2,0.0,SW,0.0,10
2015,5,15,13,3.0,17.0,300.0,121.0,24.4,1007.5,2.5,0.0,SSW,1.7,5
2016,7,16,0,2.0,36.0,600.0,61.0,21.9,999.3,17.9,0.0,W,0.7,4
2016,8,14,3,2.0,47.0,400.0,29.0,24.7,1001.4,16.4,0.0,N,0.8,0
2014,7,24,7,4.0,52.0,1100.0,4.0,25.1,1001.3,21.0,0.0,E,1.3,9
2014,6,13,20,2.0,39.0,500.0,88.0,20.7,1000.1,16.7,0.0,W,1.2,1
2016,3,8,21,2.0,5.0,400.0,69.0,1.3,1022.8,-20.5,0.0,NNW,3.4,6
2016,4,28,10,17.0,56.0,1500.0,91.0,21.4,1012.7,6.5,0.0,SSE,2.3,3
2014,1,7,14,4.0,11.0,300.0,67.0,5.1,1022.9,-12.4,0.0,E,1.2,8
2015,7,2,23,2.0,70.0,700.0,2.0,21.2,1000.5,11.8,0.0,NE,0.1,11
2013,7,10,8,3.9984,38.3911,700.0,2.0,23.5,1000.1,22.8,0.0,NNE,0.8,10
2016,8,11,9,2.0,15.0,800.0,41.0,29.5,998.6,25.7,0.0,ESE,1.4,2
2014,7,25,18,8.0,27.0,1100.0,214.0,30.6,998.4,15.5,0.0,SSW,2.1,11
2013,4,16,10,36.0,73.0,1000.0,51.0,19.1,1002.0,-0.4,0.0,NE,3.3,10
2014,11,15,7,23.0,70.0,1300.0,2.0,2.7,1015.0,-6.7,0.0,ENE,0.8,0
2014,3,4,6,10.0,24.0,500.0,58.0,0.9,1019.4,-10.3,0.0,W,0.7,11
2015,7,16,0,2.0,15.0,300.0,133.0,23.3,999.1,21.0,0.0,ENE,0.7,5
2014,8,27,21,12.0,27.0,700.0,130.0,23.6,1004.4,15.6,0.0,NNW,1.2,6
2016,12,27,3,6.0,73.0,800.0,4.0,-4.8,1029.0,-16.7,0.0,NE,1.5,10
2015,12,4,13,9.0,24.0,400.0,43.0,4.9,1016.6,-14.0,0.0,SSW,5.7,1
2015,8,1,17,4.0,40.0,1500.0,101.0,26.2,1000.4,21.2,0.0,E,1.3,4
2015,1,11,0,2.0,12.0,200.0,70.0,4.0,1021.0,-15.9,0.0,NE,4.0,8
2016,12,23,18,16.0,79.0,1300.0,12.0,1.3,1025.8,-11.8,0.0,W,1.2,4
2014,1,9,18,22.0,54.0,900.0,24.0,-4.9,1020.3,-24.5,0.0,NNE,0.8,6
2014,11,7,16,12.0,39.0,600.0,54.0,8.0,1026.0,-4.5,0.0,WSW,1.2,7
2015,6,19,13,2.0,17.0,300.0,74.0,21.7,1006.4,15.5,0.0,E,3.5,4
2014,9,9,12,10.0,56.0,700.0,105.0,28.7,1003.5,12.2,0.0,SW,2.8,11
2013,10,27,3,2.0,33.0,700.0,15.2082,2.0,1009.8,1.1,0.0,W,1.0,6
2015,6,13,23,7.0,54.0,700.0,48.0,19.6,1004.8,17.2,0.0,NE,0.7,0
2017,2,19,16,2.0,25.0,400.0,61.0,10.4,1001.1,-16.9,0.0,N,5.3,1
2013,10,24,5,1.0,11.0,400.0,36.0,5.1,1023.8,-6.5,0.0,E,1.1,3
2016,10,8,0,2.0,14.0,300.0,50.0,15.1,1015.1,-1.1,0.0,WNW,2.8,7
2014,1,28,5,23.0,9.0,400.0,52.0,-1.2,1019.5,-20.3,0.0,NNE,3.4,2
2015,12,23,11,37.0,28.0,1100.0,62.0,3.4,1018.3,-4.6,0.0,E,1.1,2
2015,1,20,7,13.0,76.0,2900.0,12.0,-6.0,1021.0,-12.3,0.0,NNE,1.1,8
2016,10,6,19,3.0,56.0,2400.0,2.0,14.5,1015.4,13.0,1.0,NW,1.1,1
2014,10,6,18,3.0,29.0,300.0,84.0,17.2,1014.9,6.1,0.0,SSW,1.2,0
2015,12,4,18,8.0,38.0,800.0,41.0,1.3,1015.5,-11.5,0.0,NE,0.7,6
2016,2,18,7,4.0,22.0,300.0,69.0,3.5,1015.1,-17.4,0.0,WNW,7.3,9
2016,9,29,11,9.0,110.0,900.0,11.0,18.7,1016.3,7.2,0.0,ESE,1.7,9
2013,5,3,8,17.0,30.0,800.0,86.0,17.2,1015.3,6.4,0.0,NW,1.8,8
2014,8,27,15,11.0,15.0,600.0,230.0,32.7,1007.7,12.9,0.0,SW,3.7,9
2016,2,6,16,5.0,11.0,100.0,92.0,7.8,1021.0,-19.0,0.0,WNW,2.4,10
2017,2,18,13,21.0,71.0,1000.0,38.0,7.5,1018.7,-14.1,0.0,S,1.7,4
2013,7,11,2,3.0,27.0,1400.0,2.0,22.7,1001.6,21.2,0.0,NE,0.4,9
2013,12,29,12,50.0,105.0,2300.0,13.0,6.5,1013.4,-20.9,0.0,SSW,2.3,7
2015,2,24,9,9.0,44.0,1400.0,10.0,-4.0,1007.0,-10.0,0.0,WNW,0.5,6
2014,7,2,0,2.0,13.0,800.0,147.0,21.0,1000.5,20.3,0.6,E,1.4,7
2016,12,28,9,24.0,63.0,1700.0,4.0,-1.4,1027.7,-13.9,0.0,NNW,4.0,3
2013,5,15,11,92.0,47.0,2299.0,106.0,25.9,1012.8,6.0,0.0,E,3.5,7
2015,12,24,5,13.0,53.0,900.0,32.0,-0.4,1022.1,-9.8,0.0,NNE,1.2,7
2014,3,28,17,24.0,41.0,1100.0,118.0,19.4,1002.2,8.1,0.0,SSE,2.2,7
2014,1,8,14,10.0,21.0,400.0,59.0,-0.1,1027.9,-23.0,0.0,NW,3.4,9
2016,8,30,18,3.0,41.0,600.0,132.0,30.8,997.3,13.1,0.0,WSW,2.4,3
2015,6,18,8,2.0,28.0,100.0,60.0,26.2,1004.0,7.2,0.0,NNW,3.2,11
2014,9,28,3,4.0,87.0,1000.0,2.0,15.5,1012.8,11.7,0.0,E,1.0,7
2015,4,2,11,2.0,31.0,900.0,73.0,6.9,997.4,2.8,0.0,NNE,1.6,11
2013,10,3,9,2.0,25.0,400.0,22.0,16.9,1012.0,6.7,0.0,ESE,0.9,6
2015,10,11,20,2.0,60.0,500.0,24.0,19.8,1015.0,-3.8,0.0,NNW,2.9,4
2014,1,21,16,39.0,49.0,1000.0,52.0,2.3,1023.1,-17.8,0.0,SW,2.5,4
2014,2,26,21,31.0,37.0,800.0,2.0,6.5,1015.6,-0.3,0.0,NNW,2.4,1
2015,12,24,7,16.0,91.0,1200.0,8.0,-2.3,1023.4,-9.2,0.0,S,0.9,7
2015,1,28,19,61.0,87.0,2400.0,5.0,-1.0,1028.0,-19.1,0.0,SSE,1.3,7
2013,8,21,15,10.0,12.0,1200.0,200.0,30.9,997.7,18.6,0.0,SSW,2.6,2
2017,2,16,21,2.0,16.0,300.0,70.0,4.1,1024.1,-16.9,0.0,NNW,2.9,11
2016,9,3,18,2.0,23.0,500.0,173.0,29.5,1002.2,16.3,0.0,S,2.4,3
2016,5,29,21,9.0,54.0,800.0,142.0,24.9,1001.6,9.6,0.0,SE,2.7,8
2013,5,24,9,24.0,46.0,1399.0,80.0,28.3,1003.7,5.8,0.0,NNE,4.8,6
2014,2,7,4,59.0,78.0,1300.0,11.0,-1.5,1022.4,-5.0,0.0,S,1.4,10
2015,3,26,1,23.0,50.0,900.0,54.0,13.3,1025.6,0.3,0.0,SSW,2.0,4
2015,1,19,10,54.0,70.0,1900.0,14.0,0.0,1019.0,-16.0,0.0,NW,1.0,1
2015,7,26,22,2.0,46.0,1200.0,58.0,28.2,1000.4,23.1,0.0,ESE,0.8,11
2016,11,12,7,2.0,46.0,1300.0,2.0,0.8,1016.0,-1.3,0.0,WSW,0.4,9
2016,4,14,9,2.0,29.0,200.0,72.0,17.4,1012.8,-3.4,0.0,ENE,4.1,3
2016,7,10,19,10.0,19.0,700.0,214.0,34.1,996.2,18.6,0.0,SSW,2.6,11
2016,2,7,16,9.0,18.0,400.0,86.0,7.2,1013.1,-18.6,0.0,WNW,4.3,7
2015,4,3,21,7.0,36.0,700.0,107.0,11.6,1009.9,2.6,0.0,SW,3.5,0
2015,10,8,23,2.0,73.0,700.0,2.0,11.2,1012.0,-0.3,0.0,WSW,1.4,8
2016,11,12,2,7.0,62.0,1700.0,3.0,0.8,1010.6,-1.3,0.0,NNE,0.5,5
2016,9,11,5,2.0,18.0,700.0,68.0,19.2,1009.0,17.9,0.6,WNW,1.1,11
2014,12,4,3,5.0,11.0,300.0,54.0,-4.0,1025.0,-24.9,0.0,NW,5.1,9
2014,3,18,15,31.0,40.0,1000.0,81.0,14.1,1011.9,-2.8,0.0,S,4.8,1
2015,9,24,23,2.0,30.0,600.0,69.0,16.5,1005.8,15.0,5.7,WNW,2.3,3
2014,5,9,13,36.0,49.0,1200.0,72.0,18.6,1009.1,8.8,0.0,ESE,1.7,0
2015,1,16,18,10.0,25.0,300.0,61.0,2.0,1028.0,-16.5,0.0,WNW,3.9,11
2014,10,26,7,4.0,35.0,300.0,29.0,15.1,1018.5,-1.1,0.0,ENE,3.2,10
2013,7,15,4,3.0,17.0,400.0,35.0,22.8,996.7,22.6,3.0,N,0.6,4
2015,5,19,12,2.0,16.0,300.0,92.0,24.7,1003.2,-3.7,0.0,NNW,3.6,9
2014,9,14,10,4.0,48.0,600.0,35.0,21.7,1014.4,5.6,0.0,ENE,2.6,3
2015,6,18,1,3.0,80.0,1400.0,48.0,22.5,999.1,18.9,0.0,S,0.4,5
2016,11,2,10,13.0,81.0,1600.0,4.0,5.4,1023.3,-4.2,0.0,NNW,1.3,4
2013,3,19,17,3.0,17.0,500.0,51.0,2.4,1012.6,1.1,0.4,NE,2.3,8
2015,1,28,0,21.0,79.0,1200.0,2.0,-8.0,1029.0,-17.4,0.0,NNE,0.3,4
2017,1,22,20,21.0,71.0,1400.0,21.0,-2.82,1030.8,-19.3,0.0,NE,1.7,4
2016,9,9,5,2.0,59.0,500.0,5.0,19.6,1003.8,13.3,0.0,NNE,2.2,7
2014,4,28,16,3.0,15.0,300.0,139.0,26.0,1005.8,-1.0,0.0,SW,2.5,6
2016,6,18,8,3.0,75.0,800.0,14.0,24.7,1001.4,16.1,0.0,NNE,1.7,11
2016,2,19,1,15.0,40.0,1300.0,35.0,2.1,1017.1,-11.8,0.0,ENE,0.5,5
2016,8,21,22,2.0,34.0,1300.0,183.0,29.1,1006.9,21.8,0.0,S,2.5,0
2013,7,10,13,4.0,30.0,600.0,30.0,24.9,997.2,19.9,0.1,WNW,0.5,1
2017,1,15,22,20.0,70.0,1300.0,6.0,-4.1,1027.25,-8.1,0.0,NE,1.5,4
2016,5,27,12,11.0,36.0,500.0,156.0,29.1,1005.9,5.8,0.0,SSW,3.5,7
2013,12,5,19,15.0,22.0,500.0,35.0,3.9,1013.6,-12.1,0.0,NW,0.6,2
2014,8,13,3,2.0,26.0,300.0,53.0,21.1,1000.2,19.9,0.0,SW,0.7,5
2017,1,15,21,8.0,76.0,1300.0,9.0,-3.825,1027.25,-8.5,0.0,NE,1.5,11
2016,9,15,23,2.0,22.0,1000.0,98.0,22.3,1004.8,17.4,0.0,N,0.9,1
2013,4,28,5,68.0,57.0,2000.0,72.0,12.6,1004.2,5.5,0.0,ENE,1.2,10
2014,12,21,17,11.0,36.0,600.0,36.0,0.8,1016.0,-18.6,0.0,W,2.0,5
2017,1,11,9,11.0,65.0,2400.0,3.0,-7.05,1017.25,-15.1,0.0,NW,0.6,1
2015,3,14,8,25.0,96.0,1400.0,2.0,2.0,1018.5,-5.0,0.0,NE,1.3,10
2015,6,3,12,2.0,32.0,500.0,106.0,30.9,1008.8,2.1,0.0,SW,2.4,3
2015,3,23,15,2.0,16.0,200.0,103.0,17.9,1022.3,-18.5,0.0,WSW,3.1,4
2016,9,3,13,2.0,3.0,300.0,52.0,28.4,998.3,17.3,0.0,WSW,2.3,6
2013,9,5,5,1.0,26.0,400.0,47.0,16.9,1007.0,16.3,0.0,N,0.2,5
2014,6,4,20,7.0,10.0,300.0,163.0,25.7,996.3,14.2,0.0,NNW,1.0,2
2014,2,26,22,38.0,52.0,600.0,21.0,7.2,1019.2,-2.3,0.0,NNE,2.4,4
2014,11,27,16,13.0,68.0,900.0,13.0,7.0,1014.0,-12.2,0.0,ENE,2.0,1
2015,3,12,14,18.0,32.0,900.0,82.0,12.0,1004.4,-18.8,0.0,ESE,2.3,2
2015,12,5,22,9.0,43.0,1500.0,23.0,-2.4,1022.1,-6.4,0.0,NNW,1.3,6
2017,2,7,7,32.0,58.0,900.0,104.0,0.0,1027.6,-9.7,0.0,SSE,0.6,4
2014,12,5,9,13.0,58.0,1000.0,19.0,-0.1,1030.0,-22.3,0.0,W,4.5,11
2013,8,30,5,1.0,25.0,300.0,40.0,18.5,1008.9,12.3,0.0,WNW,1.4,7
2017,1,19,14,2.0,2.0,200.0,78.0,-0.8,1019.2,-20.8,0.0,NW,4.8,6
2013,5,1,16,10.0,6.0,600.0,150.0,23.3,1007.5,-0.3,0.0,SSW,3.0,9
2015,5,14,14,2.0,5.0,300.0,88.0,26.3,997.8,0.1,0.0,ENE,3.4,6
2015,3,14,9,41.0,72.0,2400.0,8.0,2.0,1014.9,-5.4,0.0,E,1.6,1
2016,4,8,7,4.0,89.0,500.0,2.0,7.2,1012.0,-0.1,0.0,NW,1.0,10
2015,3,13,20,11.0,70.0,1300.0,33.0,7.6,1019.0,-19.1,0.0,SW,1.1,3
2016,8,5,4,2.0,41.0,1700.0,19.0,25.8,1006.0,23.7,0.0,E,1.4,11
2015,1,29,15,4.0,2.0,200.0,76.0,3.0,1018.0,-19.1,0.0,WNW,5.9,2
2015,5,19,23,2.0,33.0,300.0,48.0,19.1,1009.7,1.6,0.0,WNW,1.9,8
2016,11,12,22,7.0,85.0,2100.0,2.0,8.5,1016.7,4.7,0.0,SE,2.3,11
2013,7,6,23,12.0,16.0,800.0,179.0,22.1,995.8,21.3,6.7,ESE,1.1,11
2013,6,4,19,8.0,62.0,1200.0,60.0,20.1,1006.9,17.1,0.0,NE,1.8,0
2015,9,19,1,2.0,6.0,400.0,47.0,14.8,1009.4,13.5,0.0,NW,1.2,6
2014,3,13,17,15.0,46.0,500.0,68.0,11.4,1011.1,-12.8,0.0,SW,4.2,10
2014,8,25,22,3.0,96.0,800.0,39.0,22.2,1005.9,14.3,0.0,S,0.9,11
2014,4,2,14,19.0,29.0,500.0,161.0,23.1,1008.7,5.0,0.0,E,1.7,4
2015,7,20,18,2.0,23.0,1000.0,212.0,28.1,1001.1,21.9,0.0,E,1.9,4
2014,7,11,0,6.0,49.0,400.0,68.0,25.9,992.6,18.3,0.0,WSW,1.6,0
2015,6,14,8,3.0,31.0,200.0,65.0,22.9,1005.4,15.2,0.0,NE,1.3,11
2013,4,26,15,44.0,30.0,700.0,172.0,23.4,998.3,-0.2,0.0,ESE,2.4,6
2016,10,24,3,2.0,15.0,400.0,16.0,3.98,1011.0,3.1,0.0,NW,1.1,6
2016,10,23,18,3.0,67.0,300.0,6.0,13.625,1017.0,-0.7,0.0,NE,1.2,8
2017,1,23,2,13.0,46.0,100.0,24.0,-7.475,1032.0,-17.8,0.0,NE,1.4,10
2016,12,15,18,6.0,35.0,400.0,48.0,1.7,1027.9,-16.3,0.0,N,1.1,10
2015,5,31,13,17.0,22.0,600.0,175.0,30.5,996.7,12.4,0.0,SSW,3.7,8
2013,7,29,21,6.0,48.0,1100.0,86.0,28.7,995.5,22.0,0.0,SSW,2.3,7
2016,7,10,17,3.0,12.0,600.0,202.0,35.4,991.0,21.3,0.0,S,3.4,6
2014,1,17,21,10.0,14.0,300.0,53.0,-0.5,1022.9,-18.2,0.0,WNW,1.2,2
2015,7,28,5,2.0,28.0,600.0,83.0,23.4,998.9,23.1,0.3,NE,1.1,0
2014,5,17,23,17.0,67.0,1100.0,61.0,20.2,1007.1,5.4,0.0,ENE,0.7,3
2015,3,23,2,13.0,58.0,700.0,12.0,2.3,1025.9,-7.9,0.0,SE,1.2,11
2013,5,19,10,6.0,41.0,800.0,37.0,19.9,989.7,14.0,0.0,SSW,1.9,1
2013,11,24,6,34.0,50.0,1100.0,1.0,9.0,1010.5,-6.8,0.0,NNE,1.4,11
2016,5,24,7,2.0,43.0,500.0,8.0,15.3,996.6,9.2,0.0,E,1.7,1
2016,8,17,11,2.0,31.0,700.0,15.0,25.9,996.5,20.9,0.0,NNW,1.1,2
2017,1,30,19,13.0,53.0,700.0,42.0,-2.4,1030.3,-24.9,0.0,S,1.4,8
2015,3,22,14,4.0,14.0,400.0,85.0,13.5,1020.4,-17.6,0.0,WSW,1.7,5
2014,1,26,19,63.0,68.0,1300.0,14.0,-0.9,1013.7,-9.8,0.0,N,1.1,1
2014,8,26,5,2.0,98.0,800.0,2.0,20.3,1009.5,12.0,0.0,NE,1.3,7
2015,11,6,23,6.0,20.0,500.0,55.0,1.4,1025.6,-1.5,0.0,NE,3.1,0
2013,5,13,3,33.0,47.0,800.0,48.0,14.9,996.1,7.7,0.0,E,0.0,11
2016,2,27,7,4.0,45.0,800.0,30.0,-2.0,1020.9,-11.6,0.0,E,1.2,4
2015,11,2,1,3.0,61.0,1400.0,3.0,4.5,1012.5,-2.4,0.0,WNW,0.6,1
2015,5,6,6,3.0,11.0,100.0,70.0,14.2,1008.5,-10.6,0.0,NE,1.6,8
2015,7,20,2,2.0,39.0,800.0,17.0,22.8,1003.9,21.8,0.0,NNE,0.6,7
2016,11,21,16,5.0,14.0,400.0,64.0,-1.5,1027.6,-16.5,0.0,N,3.8,10
2014,9,17,1,2.0,26.0,700.0,22.0,14.0,1011.2,12.0,0.0,W,1.1,6
2013,4,28,1,51.0,66.0,1899.0,75.0,13.6,1008.1,4.2,0.0,SSW,1.3,8
2014,9,26,3,2.0,45.0,1500.0,16.0,17.2,1004.4,15.4,0.0,ESE,0.9,6
2015,1,29,6,11.0,49.0,1300.0,14.0,-2.0,1020.0,-5.3,0.0,SSW,1.9,11
2015,3,19,4,15.0,91.0,1500.0,4.0,4.4,1011.5,-7.4,0.0,W,0.5,3
2014,9,24,5,2.0,10.0,500.0,24.0,16.5,1013.1,15.4,0.0,NNW,1.2,8
2014,7,24,21,6.0,43.0,700.0,101.0,22.8,999.1,18.1,0.0,NW,1.0,6
2016,9,1,13,2.0,4.0,300.0,59.0,24.2,987.5,9.7,0.0,E,2.2,6
2014,4,6,4,3.0,85.0,600.0,3.0,5.5,1016.3,-1.0,0.0,SSE,0.6,9
2014,3,16,14,54.0,45.0,1400.0,84.0,16.1,1004.4,-8.3,0.0,ESE,2.3,2
2015,4,28,19,2.0,22.0,600.0,133.0,23.2,1002.6,9.9,0.0,ESE,1.6,1
2016,11,28,9,28.0,73.0,2300.0,6.0,0.4,1025.3,-11.0,0.0,NNE,1.2,5
2016,4,5,22,12.0,49.0,900.0,66.0,14.8,1004.7,-2.2,0.0,ESE,2.1,1
2014,4,22,5,2.0,13.0,300.0,58.0,7.0,1006.9,0.4,0.0,NW,0.9,6
2013,7,6,17,7.0,23.0,800.0,224.0,33.4,991.0,19.5,0.0,SW,1.7,5
2014,12,7,18,15.0,51.0,800.0,17.0,1.1,1017.0,-16.3,0.0,NW,1.6,1
2015,9,14,7,2.0,16.0,500.0,7.0,13.8,1010.1,13.0,0.0,NW,0.8,6
2015,8,30,19,2.0,45.0,1400.0,56.0,21.0,1007.1,18.6,0.0,ENE,1.3,3
2016,10,22,10,2.0,14.0,400.0,27.0,13.6,1020.2,4.5,0.0,NE,3.8,7
2015,10,24,7,3.0,56.0,1100.0,2.0,9.3,1018.7,8.2,0.0,ENE,1.9,3
2015,9,11,10,3.0,27.0,300.0,54.0,19.3,1012.9,10.8,0.0,NNE,2.5,0
2014,2,7,19,43.0,45.0,1300.0,33.0,-3.5,1020.6,-5.7,0.1,ESE,2.0,7
2016,4,2,14,9.0,7.0,200.0,102.0,18.6,1014.8,-10.4,0.0,NNW,3.7,0
2015,3,21,13,4.0,33.0,200.0,67.0,17.6,1013.5,-20.5,0.0,NW,3.4,10
2016,5,23,5,20.0,87.0,1300.0,17.0,20.5,1007.5,9.4,0.0,SE,1.7,7
2013,3,1,9,3.0,2.0,200.0,81.0,0.6,1025.3,-20.4,0.0,NNW,3.8,2
2014,11,16,20,3.0,30.0,600.0,42.0,7.2,1020.0,-8.0,0.0,WNW,1.3,1
2016,2,2,17,14.0,56.0,1000.0,39.0,4.4,1023.5,-20.9,0.0,WNW,2.2,4
2016,1,31,12,6.0,11.0,500.0,70.0,-2.4,1033.5,-23.6,0.0,NW,4.8,11
2015,7,10,18,11.0,22.0,900.0,236.0,32.3,1003.2,16.2,0.0,S,2.8,7
2014,1,1,17,12.0,47.0,300.0,36.0,4.8,1012.0,-11.3,0.0,WNW,0.0,8
2013,8,24,13,5.0,15.0,600.0,112.0,34.1,999.5,9.4,0.0,ENE,3.0,6
2014,10,5,10,2.0,29.0,400.0,43.0,18.8,1019.1,5.6,0.0,NNE,3.0,4
2016,6,17,19,2.0,73.0,600.0,42.0,27.3,995.6,12.5,0.0,N,1.5,3
2014,2,9,0,10.0,15.0,600.0,50.0,-6.7,1029.7,-20.7,0.0,N,2.4,11
2015,11,26,7,13.0,8.0,400.0,42.0,-10.3,1024.9,-20.0,0.0,NW,1.3,2
2013,9,15,13,19.0,50.0,600.0,47.0,26.7,1007.5,9.5,0.0,SSW,1.7,0
2015,9,8,17,10.0,29.0,700.0,181.0,25.4,1010.2,12.3,0.0,S,1.4,7
2015,7,23,17,2.0,29.0,900.0,127.0,30.0,997.9,21.7,0.0,WSW,4.0,11
2014,7,13,13,2.0,10.0,300.0,122.0,35.6,993.1,13.7,0.0,ENE,1.2,5
2016,5,8,21,9.0,35.0,400.0,124.0,20.6,1004.6,8.6,0.0,SW,3.2,10
2013,11,25,6,12.0,26.0,400.0,17.7786,2.6,1012.7,-9.4,0.0,NNE,2.1,4
2013,8,31,20,1.0,61.0,500.0,59.0,23.4,1007.5,9.0,0.0,SW,1.7,7
2017,2,26,2,8.0,82.0,800.0,2.0,2.3,1020.7,-8.2,0.0,ENE,0.7,4
2014,11,12,5,2.0,3.0,200.0,79.0,6.2,1013.0,-17.1,0.0,W,6.0,5
2016,5,14,8,2.0,41.0,600.0,44.0,13.0,1013.8,10.7,0.6,ESE,0.4,9
2014,4,27,20,8.0,40.0,800.0,91.0,19.2,1016.4,7.9,0.0,SW,1.9,9
2014,6,23,17,2.0,17.0,400.0,229.0,30.0,1000.9,12.9,0.0,SSE,2.6,9
2016,6,19,4,2.0,78.0,1100.0,2.0,20.7,1002.6,17.7,0.0,NNE,1.4,8
2013,12,19,15,21.0,35.0,700.0,39.0,-0.3,1025.8,-18.5,0.0,E,1.8,3
2013,8,16,3,4.0,20.0,400.0,100.0,27.5,992.6,26.3,0.0,WSW,0.9,4
2015,6,1,9,10.0,28.0,1000.0,106.0,29.0,991.7,16.9,0.0,SSE,1.1,6
2015,1,2,7,8.0,42.0,500.0,25.0,-8.0,1025.0,-20.2,0.0,NE,1.3,9
2015,3,1,9,28.0,73.0,1700.0,2.0,4.0,1017.2,-12.5,0.0,SW,2.6,10
2014,12,8,3,10.0,51.0,600.0,18.0,-1.9,1015.0,-13.7,0.0,NNE,2.2,4
2016,6,25,13,2.0,16.0,500.0,88.0,36.0,997.1,7.9,0.0,WNW,4.2,1
2014,3,13,21,7.0,32.0,400.0,63.0,11.0,1014.0,-17.4,0.0,NNW,4.7,4
2015,9,21,3,5.0,80.0,900.0,11.0,20.1,1007.6,13.3,0.0,S,1.5,11
2013,8,5,20,5.0,39.0,800.0,238.0,28.1,989.5,21.9,0.0,S,1.7,1
2013,5,27,3,3.0,44.0,200.0,50.0,16.5,1001.4,15.7,0.2,E,0.4,5
2014,5,2,14,3.0,10.0,300.0,111.0,21.8,1008.9,-4.4,0.0,WNW,5.9,11
2014,12,1,11,7.0,12.0,300.0,52.0,-4.0,1030.0,-23.2,0.0,WNW,4.9,9
2014,1,8,7,8.0,10.0,500.0,51.0,-4.9,1026.1,-20.2,0.0,NE,3.3,1
2013,8,25,1,6.8544,129.1337,900.0,1.0,20.0,1003.4,17.4,0.0,N,0.0,10
2014,7,24,6,2.0,49.0,700.0,15.0,25.0,1001.7,20.0,0.0,ENE,0.7,8
2013,6,13,1,17.0,18.0,800.0,101.0,19.8,1001.4,15.4,0.0,ENE,1.5,11
2014,6,21,19,4.0,21.0,1200.0,132.0,21.1,999.1,15.0,0.0,E,1.5,6
2013,10,21,11,23.0,72.0,1000.0,14.0,16.6,1020.0,3.6,0.0,SSW,1.5,8
2014,3,12,23,40.0,87.0,1300.0,2.0,5.9,1020.0,-19.6,0.0,N,1.7,0
2016,3,26,4,2.0,7.0,300.0,80.0,7.4,1017.3,-10.4,0.0,NNW,1.7,2
